,Full_Text,Label
6880,"Income Tax require you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of Rs33,269 http //bit.ly/2ttzz|4
",1.0
6881,"Congrats to our X ASDA 's shopper X Adam KY5 9QX X Jennifer HG3 3HD X Marcin E BP Confirm here http //4in.us/3YQ1DG
",1.0
6882,"You have be CHOSEN to participate in an online survey of SuperValu Participate in this short survey to grab YOUR € XXX Local SuperValu Voucher
",1.0
6883,"We notice some suspicious activity on your UOB Internet Banking Please access uob-protect.com/ XXXXXXXXXX to verify your identity
",1.0
6884,"Today 11:46 AM 99Designer 's offering Biggest XXXX Sale at http // rebran d.ly/designers-promo BUY ONE GET ONE CUSTOM LOGO FREE in all format
",1.0
6885,"You have receive a refund for the amount of 19.75 See the link below to verify and deposit your fund http // tinyurl.com/yviqufx6
",1.0
6886,"Dear customer Congratulation you be winner of first prize in Flipkart lucky Draw department.you be first prize Tata safari car Amount Rs 12,50,000 Paid Government Re gistration service charge Rs 6,500 date 09/02/2019 cantect number
",1.0
6887,"NatWest disable your Online Banking temporarily due to unusual activity please restore it via http //nwulll.online to secure your account
",1.0
6888,"Dear BMOMontréal client your online access have be suspend for your safety Please verify your log in to resume usage http // www 13bmo-sort46.com/4
",1.0
6889,"Your Apple ID account have be lock due to unauthorised login attempt Please login here and verify your information
",1.0
6890,"Visit Maldives Living Expo at Dharubaaruge from XXXX XXXX today More Housing Plans Lifestyle Products and dozen of prize to win http //bit.ly/2TCrtzm
",1.0
6891,"You must enrol your mobile device as part of ACME bank regulatory requirement Follow the instruction on http //acmebank.online/
",1.0
6892,"FINAL DAY Maldives Living Expo Housing Living and Lifestyle in one place visit now at Dharubaaruge Open till 2300hrs http //bit.ly/2TCrtZm
",1.0
6893,"Legal action be imminent if ur VODACOM acc remain unpaid Pls call MBD INC on XXX XXX-XXXX for a pmt plan Ref XXXXXXXXXXXXXXXX
",1.0
6894,"WE ARE URGENTLY IN NEED OF A RAW MATERIAL SUPPLIES FROM INDIA TO U.K PLEASE GET BACK TO ME AT EMAIL
",1.0
6895,"Good News Y Get Your January XXXX Credit Score Report for free Download it Now bnkg.in/ XX Rw XXX
",1.0
6896,"MKHUSUS BULAN INI -G D -B P K B DAPATKAN BERBAGAI PROMO BUNGA RENDAH PROSES CEPAT TANPA BI CHEKING CALL
",1.0
6897,"Get upto XX L of free fuel 1200+ authorized Indian Oil outlet with Indian Oil Citi Platinum Credit Card ZERO Annual Fee Visit http //nmc.sg/bDrbCc
",1.0
6898,"Your bank account have be suspend Please verify your identity and follow the instruction nab verification.org/ XXXXXXXXXXX
",1.0
6899,"Absa Admin Your AbsaOn line account have be Blocked To immediately restore your AbsaOnline profile Tap- http // rebrand.ly/AbsaRestore Thank you Absa
",1.0
6900,"Tesco 's February Draw result be out Your shopper id come 3rd in our list TSC07928 Confirm detail http //sfu.us/35i8t7 Reward Survey We Want http //sfu.us/35i8t7
",1.0
6901,"We have detect some unusual activity on your account We urgently ask you to follow the account review http // nab.com.au.comau.ic u
",1.0
6902,"Dear Customer Choosing your favorite channel just become as easy as X-X-X The choice be in your hand To select your channel as per the new regulation click on the link http //tsky.in/s/dvGUmSC
",1.0
6903,"Dear Nirmal Kumar the Incometax Dept require you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of Rs 19,450 http //itoi.com/ITRefund
",1.0
6904,"You will be charge RM3 To stop send STOP ST to XXXXX CS XXX-XXXXXXX Mon Fri X am-5pm
",1.0
6905,"Hi Vilakshan we miss you Visit your near Starbucks store before 20th March buy any handcrafted beverage get XX off Valid at store in Delhi NCR only exclude airport store from X pm onwards till store closing T C apply
",1.0
6906,"You Won 1st Prize Maruti Alto K10 In 3th anniversary Day In Paytmmall This Is Valid For Today For Registration Contact On 7257845743https //p-y.tm m7-01rx
",1.0
6907,"Your home in NAINA approve 1st XXX acre Wadhwa city near New Intl Airport.600 home buy in 2weeks Studio 1,2BHK from 35L Allin Visit http //bit.ly/2 pw149
",1.0
6908,"Stop clicking around book a FabHotel directly use XXXX FabCredits in your account Now in 50+ city across India Click www.gs.im/b/ SFRgyAjlhc6j3 to Book
",1.0
6909,"RMO KJ Pop Your subscription will be renew on 07/02/2019 at RM3 wk with unlimited access To cancel reply STOP KJ
",1.0
6910,"FRM XXXXXXXXXX MSG We have change our Terms It be mandatory that your read and accept today http // view new changes.avandha.com rvi XXXXXXXXXX
",1.0
6911,"Dear customer your 3650nline access have be locked.Log on www.bank365online.co m to follow unlock procedure.BOI Ireland
",1.0
6912,"RM2 You have subscribe to Ultimate Novel Pass Start your reading now http //maxis.novelplus.co.To unsubscribe send STOP UNP to XXXXX
",1.0
6913,"GA ADA CASHBACK PROMO APAAN CUMA BEBAS ADMIN
",1.0
6914,"The SMS OTP be VJNb XXXXXX for UOB Personal Internet Banking UOB Mobile Please enter by 04:42 PM XX Feb XXXX SG Time The SMS OTP be dHn2-315864 for UOB Personal Internet Banking UOB Mobile Please enter by 04:42 PM XX Feb XXXX SG Time The SMS OTP be vgfk XXXXXX for UOB Personal Internet
",1.0
6915,"Your personal lottery survey code be XXXXX You take 3rd place See what you win http // href164 .com ibT
",1.0
6916,"We have recalculate your vechicle tax You be owe £ 48.84 due to over payment Click secure link http //syukronm.org/ dvlarefunds to claim refund SMS 18:36
",1.0
6917,"FRM XXXXXXXXXX MSG Terms and Conditions be now change you need to review and accept today http // term view.amydrapery.com viewterms XXXXXXXXXX
",1.0
6918,"Your friend Pranshu have credit Rs 2,000 to you on Fynd Use code 485MFA to redeem Download App http //go.fyndi.ng/100k
",1.0
6919,"Some information on your account be incomplete Your MyEE have now be freeze until your information be update via the link provide http //Info-notices.com
",1.0
6920,"INFO PROMO TOYOTA IMLEK AGYA CALYA DP XX JT'AN NEW AVANZA DP XX JT'AN INNOVA DP XX JT'AN FORTUNER VRZ TRD DP XX JT'AN HP WA XXXXXXXXXXXX
",1.0
6921,"For a Better Rivers vote Dumo Lulu Briggs for Governor v.ote Accord Put your first finger on the first party on the ballot paper
",1.0
6922,"Your refund have be complete Ref CA XXXXX Click here sms-link-reg232.com to accept your fund
",1.0
6923,"PROMO ULANG TAHUN TOKO BALI_CELLULER_WORD IPHONE 1jt SAMSUNG 750Rb VIVO 750Rb OPPO 750Rb XIAOMI 750Rb MINAT CHAT WHATSAPP XXXXXXXXXXXX
",1.0
6924,"Choose Any X Services Get FLAT XX DISCOUNT with VLCC VanityCube USER Salon Services Book http //bit.ly/2Ty2UVA XXXXXXXXXX USE CODE OFF30 T C Apply
",1.0
6925,"MY FUND OF 2.5 MILLION IS READY FOR DONATION FOR CHARITY LESS PRIVILEGE ELEVATION IN UR COUNTRY INDIA CONTACT ME FOR MORE DETAILS EMAIL
",1.0
6926,"Microsoft have detect unknown action in your account please verify now http //cort.as/-FRNM
",1.0
6927,"Kred t disetujui dr APP dlm prose 30Menit Dano akan cair keATM X http //j.mp/21Tie TL X http //bit.ly/ 2GXtdJW X new-re.com/zpwshSd
",1.0
6928,"Open Zero Balance A c for DBT with Kotak Mahindra Bank get Assured Cashbacks on transaction Click here http //w2t.in/AAEYKNI to avail this offer T C apply
",1.0
6929,"Sorry to hear that we have re escalate this to our team Oct XX XXXX 1:38 PM
",1.0
6930,"Dear Vijai Kumar Pandey the Incometax Dept require you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of Rs 19,450 http //t-14.net/ITRefund
",1.0
6931,"Hi Tan tell me that u need a sport bet account We hav live casino slot horse race too Daily or weekly settlement Sms call Ace XXXXXXXX
",1.0
6932,"Dear to your GSX profile have be asigned new access.Check at www.gsxcareconnect.com for more detail GSX
",1.0
6933,"Your verification code XXXXX If you DID NOT request this code please visit ref560.my ntvern 68.com
",1.0
6934,"The Biggest and Most Profitable Revolution in Decades Has Arrived with this Cannabis System http //href160.com/7yg Guaranteed Results by Malcolm Turnbull
",1.0
6935,"NatWest disable your Online Banking temporarily due to unusual activity please restore it via http //nwonlineba.com to secure your account
",1.0
6936,"Dear customer your ATM card have be block Because you have not update yet If you want to keep use your ATM card plea call our number as XXXXXXXXXX
",1.0
6937,"Dear sir madam You ARE Winner of Flipkart Shopping bumper dhamaka You Win X st Prize Mahindra XUV XXX Price of Rs 13,50,000 Registration Charges Rs -12,800 and winner charge RS.9,500 pay in bank account Helpline No XXXXXXXXXX XXXXXXXXXXXXX
",1.0
6938,"Pay your Stuttafords acc R840.25 at Nedbank Acc XXXXXXXXXX Ref XXXXXX Forward proof of payment to EMAIL
",1.0
6939,"EaseMyTrip.com MarchEND SALE Save upto XX on flight hotel bus ticket Use Promo Code MarchEND Hurry Few Hours Left Download EaseMyTrip Mobile
",1.0
6940,"You qualify for Government Help to WRITE OFF XX of ALL DEBTS with ALL charge and fee FROZEN Act NOW Click http //outofdebts.co.uk or stop X opt out
",1.0
6941,"subscribe to PremiumM Trivia Club for 7.50EUR per week X msg x 2.50EUR confirm that you be over XX yr text VALID to Short Code XXXXX
",1.0
6942,"We remove your facebook post because contains abusive content visit http //facebook.carolpsychologist.com/ id AjIhCV _t XXXXXX
",1.0
6943,"In Accordance with the Directives From Pension Transitional Arrangement Directorate P TAD AMT NGN 1,450,400.88k Short Payment Federal nrinn toko Dnid to IIIRO Options Forward Back
",1.0
6944,"Dear customer congratulation you be winner of FLIPKART company.you have win the first prize TATA INDIGO car which cost be Rs -700,000 The charge of your REGISTRATION service fee Rs -5,500 This be valid today For more detail Customer care toll free no -18002128901,6287858872
",1.0
6945,"Dear customer congratulation your name and all data be register in FLPKRT online company The company celebrate 11th anniversary day so that you have win first prize Tata Safari Car or market value of Safar Car be Rs XXXXXXX as your choice More information cont XXXXXXXXXX T C Thankyou
",1.0
6946,"Hi I 'm Anjali sarma Are you Feeling alone in your life For Da tting Chatting Friendsihp.Please call on XXXXXXXXXX
",1.0
6947,"WLS wish you a very happy Women 's day Join us in take the first step to embrace XXX natural fabric as a way of life with our exclusively craft Gujarat collection for both him her To opt out send WLS space optout to XXXXXX
",1.0
6948,"Dear Customer Ap k HBL ki SMS Aleart Khtm ho rai hai abhi SMS Aleart free active krne k liye be website pr form fill krain visit www.aleartsms.com
",1.0
6949,"Alert Ajay Your Application for ICICI Credit Card be pending Apply avail personalise Offers bnkg.in/4kwwy5f
",1.0
6950,"Congrats You have X crore life cover s 5ai.in/15/EMe24y17 active start from today X pd start now s.5ai.in/16/EMe24y17
",1.0
6951,"Do you want to make some extra Rand 's I 'm not talk about an extra couple of Rand 's I 'm talk about THOUSANDS Click this link http //bbclick.club/z/wKJ
",1.0
6952,"Our Kalpataru Sunrise customer tell you why this be their dream home why this could be too http // bit .ly 2VY4vkF T XXXXXXXXXXX Ready Possession T C
",1.0
6953,"Thanks for show interest in our Private Car Insurance Plans Hope we be able to address your query Feel free to give us a missed call on XXXXXXXXXXX our product expert shall get in touch to assist with your insurance need
",1.0
6954,"Stay connect on trip Add the T Mobile Travel Pass to your account for X day Get 512MB of LTE data and unlimited talk in 210+ country and destination Book it in advance at http //t-mo.co/2W5WBAY
",1.0
6955,"X Bill Payment of Rs XX for XXXXXXXXXX be successful Not you Call XXXXXXXXXXX Voila Rs.20.0 cashback credit in your wallet
",1.0
6956,"interest in HDFC ERGO General Insurance policy We try reach you but could not get through Kindly give a missed call on XXXXXXXXXXX to serve your need on priority
",1.0
6957,"Dear customer your Axis Bank Debit Card point worth Rs XXXX expire by today Kindly redeem your point by click here http //promozonepoint.com/
",1.0
6958,"Fri XX Dec 7:47 be Dear lan The debit amount of 30.00 from your credit card fail on 20/12/2018 Please contact us to make further arrangement Fresh 92.7
",1.0
6959,"Lose upto 2kgs in a week Free one on one consultation with Health Total expert XXX Natural get XX Off too To book Appointment Click SMSD.in/zLsXaSBX
",1.0
6960,"More coal fired power station and less subsidy for expensive intermittent renewables Vote Pauline Hanson 's One Nation for cheap electricity bit.ly/ VIChty
",1.0
6961,"SUMMER BONANZA OFFER from HATHWAY Renew your Acc No XXXXXXXXXX with XXXX 20Mbps Get X month Addl XX day 1000GB data Call 7022674527.T C Apply
",1.0
6962,"Are you low on airtime Recharging be quick easy Simply dial XXX Amount to recharge your 9mobile line from your GTBank account For N500 dial XXX XXX
",1.0
6963,"Commbank Some detail in your account be incorrect comm.bankdetails.net/ XXXXXXXXXXX confirm your detail immediately
",1.0
6964,"Your direct debit have fail again this month We 're divert outgo call and data to our payment line Update your information www.info-login.services
",1.0
6965,"Your Balances be Android 2930MB till XX Jun Bonus 3584MB till XX Jun .Dial XXX to buy data plan
",1.0
6966,"NETWORK MSG You reply with the word `` stop `` which block all texts sent from this number Text back `` unstop `` to receive message again
",1.0
6967,"Congrats You Won 1st Prize Tata Saafari In 9th anniversary Day fpkart This Is Valid For Today For Registration Contact On XXXXXXXXXX fpkart
",1.0
6968,"Today your vote be important Here 's one final message from Scott Morrison Thank you http ///br.al/2day Unsubscribe me please These message be a turn off and show the self serve manner of politician to include a political party exception in the SPAM Act
",1.0
6969,"Dear Customer never ever share your Card number expiry date CW PIN OTP password with anyone This can be misuse Bank never ask for such detail
",1.0
6970,"Dear lan Your credit card expiry date be 31/05/2019 Please contact us to update your card detail Thanks Fresh 92.7
",1.0
6971,"Dear XXXXXXXXXX Rs 6,00,000 Paytm cash be wait for your mobile number Just Install Qureka- http //bit.ly/2E1bwGh
",1.0
6972,"Your direct debit have fail We 're divert outgo call and data to our payment line Update your bill information www.three-secure.services
",1.0
6973,"Our Kalpataru Sunrise customer tell you why this be their dream home why this could be yours too http // bit .ly 2VY4vkF T XXXXXXXXXXX Ready Possession T C Our Kalpataru Sunrise customer tell you why this be their dream home why this could be yours too http // bit .ly 2VY4vkF T XXXXXXXXXXX Ready Possession T C Our Kalpataru Sunrise customer tell you why this be their dream home why this
",1.0
6974,"NatWest We have detect unusual activity on your account Please follow at http // nwolb.personal accountverification.com/ to proceed
",1.0
6975,"Dear customer Due to our system upgrade your ATM CARD have just be de activate to re activate kindly call customer care XXXXXXXXXXX
",1.0
6976,"Let 's do something more in ROBOTICS this May Next batch from May 6th Call XXXXXXXXXX for query Mindtronix Kasturi Nagar http //goo.gl/maps/ fT1y3fhUFnQ2
",1.0
6977,"X IN X PLAN Invest Rs 4K PM and enjoy benefit like X Maturity of Rs.53 Lac X Whole Life Cover of Rs XX Lac X Pension 30K PM Click bitlyk.com/50ffau81088
",1.0
6978,"Thanks for call Airbnb Go to https //air.ml/wdfixiLH to confirm your account
",1.0
6979,"Sell this mtn N5,000 for ur food stuff and handout XXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXX Baba say face ur book and dont join bad group o from Ola
",1.0
6980,"This Ugadi Lets come together resolve to elect a strong govt to make India Great
",1.0
6981,"Dear customer we be experience service interruption due to fiber outage in your estate Our support team be work to have service restore Thank you
",1.0
6982,"Do you want the Greens call the shot How will YOU bring common sense back to Canberra Conservatives.org.au/vg Yes I do There be an election advertising blackout I 'm report you
",1.0
6983,"Hi Election special X Lac sm XXXX X Lac voice call XXXX X Lac bulk WhatsApp XXXX IVR XXXX Data loksabha bise free Call XXXXXXXXXX Clik bit.ly/2LkgXAL
",1.0
6984,"Dear customer congratulation your product order receive at FLIPKART online company The company celebrate 11th anniversary day So that you have select 1st prize Mahindra XUV500 Car or money as your choice This be valid for today More information cont For -18001218343/6206686596
",1.0
6985,"We 'd love to see you in a Ca reem again Book X ride with code UAE3 for XX off X ride valid for X day Max AED20
",1.0
6986,"close attention You have be approve to start earn thousand a day you can start immediately Activate your account HERE http //trk5.club/z/qZR
",1.0
6987,"Win cash in bank A C Today bz1.in/vYQ/GlgxrZE
",1.0
6988,"We notice some suspicious activity on your NAB internet banking Please login to http // verify.nabdefence.cc and complete the unlock procedure
",1.0
6989,"Welcome to you PATANJALI online shop PvtLtd.co Dear Customer Congratulation You be Product order Patanjali shopping Result be out in the select for name of lucky Draw.your name to open the lucky draw .. you have two option 1st Tata Car 2nd Cash Payment be 12,60,148.00 Helpline XX-XXXXXXXXXX
",1.0
6990,"PayDay Bonus Recharge with only ROO MTN Airtime within the next X day get extra 350MB data FREE valid for X day Ts Cs To OptOut SMS STOP to XXXXX
",1.0
6991,"Only a Liberal Government will deliver the Northern Beaches Tunnel If you want the Tunnel you must Vote Liberal http //nsw.liberal.org.au/
",1.0
6992,"Central Board of Direct Tax advise you to click http //bit.ly/ 21JUYWz to submit your Tax Refund request form for the transfer of your approved benefit of Rs45,082.89 into your account
",1.0
6993,"We have be unable to process your last MyEE bill To avoid sus pension of your contract please promptly update your detail here http //id-helpdesk.com
",1.0
6994,"BREAKING NEWS New law let bank seize your retirement account Do n't be a victim reply YES now to get free REPORT
",1.0
6995,"EBA TIAN VOLVE CON TUE LINER A MOVI TAR 30GB GRATI 12MEE HATA XX XX REPONDE QUIERO VOLVER Y CANTIDAD DE LINEA
",1.0
6996,"Hi Harvey You 've be select to receive an AU Post Voucher Redeem it here http // www.qmh.info/s/3j1zug/7av Unsub http //gmh.info/u/1/6flr
",1.0
6997,"Note Password reset via SMS be not available to account that be enrol in login verification You can only reset your password through email
",1.0
6998,"Hey forget to renew your ALTO K10 insurance policy Do n't worry Do it in just one click through our Reliance Self i app http //onelink.to/ep5mb4 Reliance General Ins
",1.0
6999,"Dear customer You number have be pick in our monthly giveaway Your prize X free XXX giftcard to woolworths Redeem here http //10i.us/3U8bs9
",1.0
7000,"Game online bonus member baru depo 300K dpt 390K next depo 300k dpt 330k SLOT CASINO POK3R BOLA VIP7688 JOIN http //bit.do/majumaju whatsap +6285835728674
",1.0
7001,"Kartu Sulap KartuSulapATAS NAMA KRISNA PRIMADITYA BAGI YANG MENGENAL TOLONG SAMPAIKAN AGAR BELIAU SEGERA MELUNASKAN TAGIHAN NYA DI KARTU SULAP TERIMA KASIH
",1.0
7002,"Your Adultwork account have be block All service have be suspend Go to www.adultworkprofile.com to reactivate now.Thank you
",1.0
7003,"Dear Bajaj Client Basis your response your loan application be in process call on TollFree Number XXXXXXXXXXX or miss call on XXXXXXXXXX or SMS LOANS to XXXXX
",1.0
7004,"Why stop now when you can insure your vehicle in just few click Start again from where you have stop Click here http //hegi.co/GaG4IBGy and secure your vehicle now
",1.0
7005,"Central Board of Incometax require you to click http // bit.do/Itaxrefund to submit your refund request form for the remittance of your entitlement of Rs41,850.97 whic have accumulate over
",1.0
7006,"attempt access from 85.38.4.37 at 10:29:35 If you do not make this log in enter XXXXXX http //amzn.im/1arsbol
",1.0
7007,"Hi I get your number for Zoe be you still single Check out my profile http // bit.ly/2p9oik1
",1.0
7008,"FRM Wells Fargo Call XXX-XXX-XXXX NOW MSG XXXX Urgent Account Notification
",1.0
7009,"Just when I think it IMPOSSIBLE for me to disagree with you and your illiterate inbred yokel any more you just keep up the ante I would have to have some kind of near death brain implosion to ever put you anywhere near my vote you dumb ass racist troll
",1.0
7010,"Text Message Wed Feb XX 9:11 AM Ta da it 's Tuesday Check out the sweet deal we 've get for you just for be a customer Open the T Mobile Tuesdays app enjoy t mo.co/getthanked
",1.0
7011,"The transaction date XX Mar XX 21:35:30 through card end XXXX have be decline due to XXX ACCOUNT IS LOCKED Please contact branch
",1.0
7012,"Dear customer you be winner of Flipkart company tv shop you win 1st prize Maruti suzuki vitara brezza zdi and amount rate prize RS.9,91,000.00 Registr charge RS 7,500.00 only deposit head office helpline no XXXXXXXXXXX Toll free no XXXXXXXXXXXXX
",1.0
7013,"J Pels We have detect some unusual activity on your ANZ account We urgently ask you to follow the account review http //anz.comau.im
",1.0
7014,"Verify contact independently Financial transaction should always follow a defined set of procedure which include a way to verify legitimacy outside email or an inbound phone call Legitimate company and service provider will give you a real business address and a way for you to contact them back which you can independently verify on a company website support line etc Do n't trust people who contact you out of the blue claim to represent your company
",1.0
7015,"Hello Your current ETU balance be R0.00 You do not have any outstanding payment
",1.0
7016,"Dear customer your SBI CREDIT CARD point worth Rs XXXX expire by 05/08/2018 Kindly convert your point into cash by click here http //sbimasterpro.com/
",1.0
7017,"DVLA We have identify that you have an outstanding vehicle tax refund from an overpayment Please visit http //dvla.refund-form-ref60.com/ to process
",1.0
7018,"Dear customer your SBI Credit Card point worth Rs XXXX expire by today Kindly redeem your point by click here http //propointx.com/
",1.0
7019,"Hi Mohamed Greetings from Bajaj Finserv Thanks for your purchase from Vasanth on 4/30/2016 .Click here http //m.BajFin.in/J2G4ZJEK to know your available limit on Bajaj Finserv EMI Network Card
",1.0
7020,"Hello Your current ETU balance be R0.00 You do
",1.0
7021,"You have one notification from HM RC http //hmrcofficial.com
",1.0
7022,"You be due to receive an ATO refund of 2675.51 Visit www.atoreclaim.com and logon with your phone number and ATO PIN XXXXXXXXXXX to claim
",1.0
7023,"Dear customer congratulation from Snapdeal company you be second lucky winner Tata nexon car contact for.726145774
",1.0
7024,"You be now access ing the internet at out of bundle data rate Dial XXX to purchase a new bundle
",1.0
7025,"You have an outstanding Tax Refund from HMRC Claim your fund within XX day via http //gov-claimre.fund
",1.0
7026,"Dear COLLEEN NOW be the time to go out and make your vote count Regards Cyril Ramaphosa ANC President http //bit.ly/voteANCapp Stop Optout
",1.0
7027,"New app website to access Qantas Travel Money from X May Download app log in for XXX Qantas Points T Cs apply Search Qantas Money in your app store
",1.0
7028,"You have a new message on Gumtree regard your advert Click here to read http // gumtree.msg notification.com/ C eWRDsa
",1.0
7029,"Nedbank Warning Update your account to avoid suspension in login Tap- http // stoddaress.info/NedBank to update
",1.0
7030,"You have a message from SingPost Your name be on the list since 14/04/2019 See more and confirm http //306vw.info/bnh
",1.0
7031,"Thu XX Feb 6:41 pm Dear lan Your credit card expiry date be 28/02/2019 Please contact us to update your card detail Thanks Fresh 92.7
",1.0
7032,"Your first edition of tax and super news Did you read your ATO Small business newsroom email Check your inbox or visit ato.gov.au/nsms
",1.0
7033,"BYO phone for even good value from Australia 's best mobile network Plus access incredible offer just for be with us Make the most of the phone you love or add a new plan for someone else Explore your offer tel.st/byosrn Opt out XXXXXXXXXX
",1.0
7034,"Mark White NIC launch Going all out Witkoppen Rd Fourways Free Service Plan Upgrade T C Fantastic deal Food coffee entertainment XXX-XXXXXXX
",1.0
7035,"As a Victorian Bill Shorten will make sure we get a fair go Better health care fair wage climate change action Vote Labor Dan alp.org.au
",1.0
7036,"Welcome to SMS message from Square Reply w `` HELP `` for more or `` STOP `` to stop receiving message std rate apply Earn another X Stars at Tony 's Slice House at The Market Join our mail list http /squareup.com/loyalty/profile/1SHXUXSHP Z You just get your first X Star from Tony 's Slice House at The Market Enter your email for an extra X Stars http // squareu p.com/loyalty/profile/1SHXUXSHPZ
",1.0
7037,"Success Rate of Phishing Phone Calls Vishing by Work Day Mon Tue Wed Thu Fri XX XX XX XX XX
",1.0
7038,"Sent by unregistered version of SMSCaster I work with Lombard Bank Please Cani trust you with a business worth 42.5 million reply ONLY to my email ds98fr gma
",1.0
7039,"ALERT ONLINE BANKING The account associate to XXXX MY NUMBER have be BLOCKED follow the instruction to UNLOCK your online http // cibc3 online.com
",1.0
7040,"Dear Customer with reference to the Service request no XXXXXXXX on your Airtel Mobile the unregistered telemarketer belongs to other operator and have be send a Show cause Warning letter If you be not satisfy with the resolution contact XXX or Appellate to raise an appeal
",1.0
7041,"Congratulations You have receive 346.00 KSH STORO Bonus Airtime expiry midnight You can use your bonus to Call and SMS
",1.0
7042,"Santander We have detect unusual activity on your account Please follow at http // santander .account -verifications .co.uk to proceed 12:36
",1.0
7043,"Send your own SMS with SMSCaster I work with Lombard Bank.Please Can i trust you with a business worth 42.5 million reply ONLY to my email EMAIL
",1.0
7044,"Hi Election special X Lac sm XXXX X Lac voice call XXXX X Lac WhatsApp XXXX IVR XXXX loksabha bise data available Call XXXXXXXXXX Clik Bit.ly/ankit001
",1.0
7045,"Nedbank Failure to update your online access will lead to account block.Tap http // bit.ly/2UIZPDk to update account to XXX
",1.0
7046,"OFFER DHAMAKA ... Congratulations Dear Customer You be LUCKY winner of flipkart TV Show company Online shopping You win 1st prize TATA SAFARI and amount rate be Rs XX 80,000.00 Registration service charge XXXX on deposit Contact no CUS .. NO XXXXXXXXXXX Whatapps no XXXXXXXXXXX THANKS
",1.0
7047,"Your Internet Banking have be disable for security reason To unlock your account please visit the secure link http //95.174.65.238/
",1.0
7048,"We need to validate your account please follow the link or visit the near branch bit.ly/2KL2Rxr LRWGW
",1.0
7049,"Dear Customer with reference to the Service request no XXXXXXXX on your Airtel Mobile the defaulting unregistered telemarketer number have be disconnect by the concerned operator basis the report violation If you be not satisfy with the resolution contact XXX or Appellate to raise an ap View all
",1.0
7050,"You have one notification from HM RC http //bit.ly/ 2PDbtF9
",1.0
7051,"We have limit your PayPal Services due to suspicious activity Help us serve you good by take a moment to verify your detail at http //mobile-pp.com
",1.0
7052,"NaMo make India strong Let 's make him strong Join NaMo at VijaySankalp Sabha Tomorrow at 4:00 PM USER Stadium N RAMCHANDER RAO BJP MP Candidate Malkajgiri
",1.0
7053,"YourVoiceNet.Talk to us via live chat to activate subscribe your account and earn up to ksh7,700 weekly pay on MPESA every Friday Login www.yourvoicenet.com
",1.0
7054,"Brexit update we need you to upgrade the app to the late version and upload a new ID revolut // app kyc
",1.0
7055,"Dear Friend I 'm contest Loksabha elec tions as Congress NCP RPI PRP Candidate frm N WMumbai To know more about me click on 9ind.in/s/dfdfodc6 Sanjay Nirupam
",1.0
7056,"Unusual credit card activity be note Unlock your account manually http // support reactivation manager westpac .mobi cgi
",1.0
7057,"Not Registered XX-XX-XXXX 02:32 Maharashtra
",1.0
7058,"Santander We would like to confirm a transaction for 3480Gbp to B Q store Please call us on XXXXXXXXXXX
",1.0
7059,"BUTUH DANA PINJAM AJA DI KSP SEJAHTERA
",1.0
7060,"JIKA MENERIMA PANGGILAN PALSU EMEL ATAU SMS
",1.0
7061,"To ensure safety of your account OTP must be enter to proceed XXXXXX be your verification code to verify your Mobile on Paytm
",1.0
7062,"PayPal Your account have be suspend due to security reason In order to reinstate your account follow the link to confirm verify-pp.com
",1.0
7063,"the Income Tax department require you to click http // bit.ly/2GmuWXK to verify your detail and phone number in order to ensure the payment of your approved Refund of Rs42,210.86 into your account which have pile up over the year
",1.0
7064,"Active Luno User your Bitcoin account will be Terminated due to lack of validation to validate and secure TAP- http //bit.ly/2HWOKEL secure wallet
",1.0
7065,"DVLA We have identify that you have an outstanding vehicle tax refund from an overpayment Please follow at http //dvla.claim-form-ref67.com/ to process
",1.0
7066,"Dear customer Congratulation you be winner of Flipkart company online shopping you win first prize Tata nexon car and amount RS 6,50,000 plz you have pay government service tax 6,900 in state bank of India date 01/03/2019 deposit detail helpline number XXXXXXXXXX
",1.0
7067,"We miss you Use code RIDEAT303 for XX off X ride valid for X day Max AED20
",1.0
7068,"DEAR SUBSCRIBER YOUR WHATSAPP NO HAS WON RS.2 CRORE XX LAKH IN THE WHATSAPP GLOBAL AWARD 2019.FOR CLAIM SEND NAME AD WHATSAPP NO AGE TO rbidelhi USER.co.in
",1.0
7069,"Stay up to date with Total South Africa Click http //tiny.cc/Ikbp4y for news and stand a chance to WIN X of XX solar lamp
",1.0
7070,"Hi we be unable to process your last bill To avoid cancellation of contract please update your bill information in at http //eeofficial-login.com XX MIN
",1.0
7071,"XXXXXX be your One Time Password for online purchase Amex card end XXXXX if not
",1.0
7072,"Your refund be now available Refund amount Eur 1279,55 Please see http //srtz.co/e-refund
",1.0
7073,"We notice some suspicious activity on your NAB account Please verify it 's you Follow nab-login-verify.com/
",1.0
7074,"Min PINJAMAN Rp.5jt s d Rp 250jt Utk Info Chat VIA WA XXXXXXXXXXXX
",1.0
7075,"MLM ka Ek Aisa gajab ka plan jo real me double deta h XXXX ki join me XXXX vo bhi X din m direct income www.4dayshelp.in helpline no XXXXXXXXXX XXXXXXXXXX
",1.0
